add-yield-none,2,40,160,216740,1354,32
add-yield-none,4,40,320,255623,798,56
add-yield-none,8,40,640,386159,603,30
add-yield-none,12,40,960,565702,589,108
add-yield-none,2,80,320,281728,880,-24
add-yield-none,4,80,640,345340,539,86
add-yield-none,8,80,1280,488971,382,185
add-yield-none,12,80,1920,568811,296,128
add-yield-none,2,100,400,331429,828,23
add-yield-none,4,100,800,389481,486,75
add-yield-none,8,100,1600,507228,317,189
add-yield-none,12,100,2400,702401,292,172
add-yield-none,2,1000,4000,1408829,352,20
add-yield-none,4,1000,8000,2101406,262,-121
add-yield-none,8,1000,16000,2232324,139,165
add-yield-none,12,1000,24000,2523672,105,295
add-yield-none,2,10000,40000,18844470,471,0
add-yield-none,4,10000,80000,19426121,242,69
add-yield-none,8,10000,160000,19638784,122,132
add-yield-none,12,10000,240000,20149013,83,-349
add-yield-none,2,100000,400000,134500990,336,-26181
add-yield-none,4,100000,800000,179288409,224,-15652
add-yield-none,8,100000,1600000,190660832,119,-837
add-yield-none,12,100000,2400000,235702455,98,-51424
add-none,1,100,200,112059,560,0
add-none,1,1000,2000,130885,65,0
add-none,1,10000,20000,309849,15,0
add-none,1,100000,200000,2180130,10,0
add-none,1,1000000,2000000,27608234,13,0
add-none,2,100,400,139269,348,0
add-none,2,1000,4000,165508,41,-35
add-none,2,10000,40000,867143,21,-6821
add-none,2,100000,400000,9333091,23,-27441
add-none,2,1000000,4000000,86761171,21,-737564
add-none,4,100,800,199288,249,0
add-none,4,1000,8000,337104,42,-174
add-none,4,10000,80000,2416561,30,-208
add-none,4,100000,800000,23470810,29,-6567
add-none,4,1000000,8000000,181012770,22,-572079
add-yield-none,1,100,200,235812,1179,0
add-yield-none,1,1000,2000,1780560,890,0
add-yield-none,1,10000,20000,16217912,810,0
add-yield-none,1,100000,200000,135790313,678,0
add-yield-none,1,1000000,2000000,1456366471,728,0
add-yield-none,2,100,400,418552,1046,16
add-yield-none,2,1000,4000,2082375,520,-11
add-yield-none,2,10000,40000,17416558,435,-331
add-yield-none,2,100000,400000,178961077,447,-1908
add-yield-none,2,1000000,4000000,1753219906,438,-31094
add-yield-none,4,100,800,2597575,3246,16
add-yield-none,4,1000,8000,18340822,2292,-333
